,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
280,0.71,0.533,0.041,0.25,0.164,0.243,0.279,0.155
281,0.704,0.532,0.024,0.264,0.098,0.268,0.289,0.144
282,0.702,0.533,0.045,0.263,0.114,0.313,0.318,0.186
283,0.703,0.533,0.031,0.24,0.088,0.257,0.286,0.116
284,0.697,0.53,0.052,0.192,0.076,0.287,0.234,0.168
285,0.697,0.53,0.04,0.196,0.073,0.247,0.299,0.189
286,0.697,0.529,0.034,0.221,0.089,0.234,0.265,0.184
287,0.692,0.528,0.048,0.226,0.098,0.249,0.26,0.17
288,0.703,0.529,0.03,0.259,0.094,0.288,0.268,0.152
289,0.697,0.529,0.01,0.218,0.097,0.24,0.3,0.154
290,0.708,0.528,0.041,0.222,0.099,0.21,0.271,0.118
291,0.693,0.526,0.039,0.243,0.103,0.259,0.285,0.137
292,0.701,0.527,0.028,0.253,0.108,0.262,0.295,0.172
293,0.699,0.525,0.029,0.251,0.096,0.25,0.256,0.131
294,0.694,0.524,0.023,0.227,0.107,0.275,0.278,0.123
295,0.702,0.524,0.019,0.209,0.108,0.229,0.264,0.143
296,0.7,0.526,0.029,0.253,0.074,0.21,0.264,0.169
297,0.696,0.522,0.043,0.217,0.101,0.234,0.276,0.179
298,0.692,0.522,0.036,0.245,0.099,0.275,0.254,0.185
299,0.701,0.522,0.027,0.243,0.081,0.266,0.258,0.187
300,0.695,0.522,0.038,0.208,0.115,0.26,0.271,0.115
301,0.703,0.52,0.019,0.26,0.131,0.276,0.286,0.124
302,0.698,0.521,0.027,0.214,0.116,0.297,0.24,0.221
303,0.693,0.52,0.03,0.237,0.106,0.266,0.25,0.211
304,0.692,0.52,0.068,0.208,0.142,0.261,0.285,0.222
305,0.704,0.519,0.042,0.201,0.091,0.259,0.226,0.265
306,0.699,0.521,0.033,0.224,0.089,0.237,0.246,0.143
307,0.694,0.519,0.031,0.24,0.09,0.246,0.271,0.137
308,0.69,0.518,0.041,0.248,0.118,0.265,0.283,0.142
309,0.697,0.515,0.025,0.29,0.097,0.257,0.29,0.221
310,0.69,0.516,0.035,0.222,0.104,0.264,0.249,0.138
311,0.7,0.517,0.037,0.215,0.088,0.234,0.251,0.121
312,0.691,0.514,0.034,0.177,0.108,0.232,0.274,0.147
313,0.691,0.515,0.028,0.241,0.062,0.272,0.25,0.13
314,0.698,0.517,0.024,0.272,0.085,0.266,0.3,0.135
315,0.691,0.515,0.017,0.249,0.079,0.281,0.266,0.156
316,0.684,0.513,0.032,0.236,0.091,0.252,0.239,0.151
317,0.694,0.512,0.031,0.234,0.095,0.235,0.262,0.103
318,0.701,0.512,0.038,0.218,0.091,0.256,0.265,0.081
319,0.692,0.512,0.026,0.252,0.113,0.267,0.298,0.172
