,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
339,1.149,0.66,0.059,0.44,0.148,0.48,0.541,0.424
340,1.144,0.66,0.047,0.422,0.152,0.531,0.52,0.391
341,1.148,0.66,0.042,0.462,0.138,0.442,0.52,0.339
342,1.146,0.659,0.054,0.456,0.164,0.481,0.557,0.437
343,1.144,0.66,0.032,0.432,0.147,0.466,0.551,0.373
344,1.143,0.659,0.061,0.417,0.2,0.449,0.531,0.388
345,1.15,0.659,0.064,0.402,0.118,0.492,0.554,0.328
346,1.145,0.658,0.047,0.456,0.184,0.484,0.509,0.335
347,1.14,0.658,0.06,0.462,0.182,0.451,0.545,0.384
348,1.136,0.657,0.065,0.471,0.17,0.456,0.531,0.391
349,1.138,0.659,0.039,0.441,0.193,0.444,0.527,0.322
350,1.14,0.656,0.047,0.438,0.159,0.471,0.56,0.347
351,1.144,0.657,0.05,0.423,0.148,0.477,0.509,0.365
352,1.136,0.656,0.048,0.449,0.146,0.451,0.549,0.394
353,1.141,0.657,0.062,0.436,0.155,0.462,0.515,0.312
354,1.139,0.654,0.056,0.432,0.156,0.487,0.531,0.306
355,1.15,0.655,0.057,0.442,0.173,0.491,0.562,0.34
356,1.137,0.656,0.055,0.468,0.14,0.479,0.526,0.39
357,1.136,0.655,0.06,0.415,0.183,0.423,0.54,0.326
358,1.14,0.655,0.061,0.421,0.154,0.492,0.547,0.347
359,1.136,0.654,0.052,0.456,0.174,0.451,0.508,0.328
360,1.141,0.653,0.052,0.46,0.163,0.462,0.534,0.341
361,1.138,0.652,0.032,0.433,0.148,0.457,0.532,0.335
362,1.135,0.652,0.04,0.46,0.164,0.49,0.526,0.371
363,1.139,0.654,0.04,0.432,0.151,0.466,0.558,0.305
364,1.143,0.653,0.041,0.47,0.15,0.483,0.547,0.317
365,1.133,0.651,0.05,0.483,0.14,0.47,0.527,0.357
366,1.14,0.65,0.035,0.405,0.137,0.43,0.538,0.378
367,1.129,0.652,0.053,0.477,0.165,0.484,0.524,0.338
368,1.13,0.65,0.035,0.47,0.146,0.426,0.516,0.317
369,1.136,0.649,0.033,0.518,0.143,0.509,0.506,0.388
370,1.141,0.649,0.032,0.448,0.12,0.445,0.507,0.438
371,1.132,0.649,0.055,0.48,0.146,0.491,0.512,0.361
372,1.128,0.649,0.04,0.424,0.15,0.467,0.537,0.358
373,1.131,0.649,0.055,0.409,0.166,0.467,0.534,0.339
374,1.134,0.647,0.043,0.455,0.187,0.507,0.532,0.374
375,1.128,0.648,0.04,0.456,0.17,0.477,0.541,0.29
376,1.13,0.647,0.037,0.454,0.15,0.419,0.495,0.295
377,1.128,0.646,0.044,0.439,0.177,0.48,0.528,0.386
378,1.133,0.646,0.04,0.419,0.151,0.46,0.524,0.325
379,1.125,0.645,0.046,0.488,0.15,0.494,0.522,0.354
380,1.131,0.645,0.066,0.436,0.14,0.493,0.505,0.336
381,1.134,0.645,0.04,0.411,0.122,0.453,0.49,0.276
382,1.139,0.645,0.041,0.415,0.158,0.474,0.539,0.333
383,1.129,0.645,0.039,0.406,0.166,0.451,0.488,0.395
384,1.125,0.645,0.033,0.389,0.201,0.448,0.493,0.325
385,1.131,0.645,0.046,0.454,0.181,0.414,0.518,0.388
386,1.127,0.644,0.026,0.426,0.135,0.414,0.51,0.358
387,1.132,0.644,0.065,0.43,0.139,0.487,0.522,0.399
388,1.122,0.644,0.044,0.489,0.132,0.468,0.541,0.328
389,1.122,0.642,0.052,0.393,0.13,0.465,0.486,0.281
390,1.127,0.644,0.03,0.44,0.132,0.453,0.546,0.359
391,1.12,0.643,0.053,0.449,0.187,0.498,0.522,0.345
392,1.12,0.643,0.033,0.451,0.171,0.463,0.513,0.316
393,1.123,0.642,0.051,0.434,0.135,0.457,0.545,0.312
394,1.127,0.64,0.034,0.465,0.119,0.444,0.51,0.392
395,1.125,0.641,0.04,0.397,0.119,0.443,0.509,0.369
396,1.12,0.64,0.054,0.424,0.106,0.449,0.502,0.324
397,1.123,0.64,0.047,0.373,0.131,0.497,0.521,0.334
398,1.128,0.641,0.062,0.43,0.17,0.478,0.504,0.404
399,1.125,0.641,0.066,0.424,0.159,0.484,0.512,0.311
400,1.122,0.641,0.04,0.462,0.169,0.449,0.519,0.322
401,1.122,0.64,0.053,0.433,0.16,0.475,0.504,0.308
402,1.119,0.638,0.044,0.454,0.14,0.487,0.51,0.323
403,1.116,0.639,0.05,0.365,0.158,0.455,0.515,0.399
